PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,TAXA_ID,TARGET_TAXON,ALGAL_GROUP,ABUNDANCE,BIOVOLUME,DENSITY,IS_DISTINCT
1/10/2025,2020597,NLA_NV-10178,NLA22_NV-10025,6/23/2022,2,NV,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,9,12592.89,10,1
1/10/2025,2020955,NLA_ND-10275,NLA22_ND-10131,7/21/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,50131.67,38,1
1/10/2025,2021801,NLA_NC-10063,NLA22_NC-10013,9/20/2022,1,NC,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,12,46140.77,44,1
1/10/2025,2020490,NLA_UT-10452,NLA22_UT-10118,6/20/2022,1,UT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,10,283051.14,192,1
1/10/2025,2020934,NLA_MI-10035,NES22-10066,7/20/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,10998.74,7,1
1/10/2025,2021696,NLA_TX-10302,NLA22_TX-10113,9/8/2022,1,TX,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,8701.37,14,1
1/10/2025,2021647,NLA_CA-10318,NLA22_CA-10159,8/30/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,94,244200.23,289,1
1/10/2025,2020431,NLA_PA-10078,NLA22_PA-10010,6/22/2022,1,PA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,8,1910689.77,36,1
1/10/2025,2021744,NLA_ND-10282,NLA22_ND-10138,9/13/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,318535.44,219,1
1/10/2025,2021427,NLA_ID-10031,NLA22_ID-10005,8/10/2022,2,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,7735.47,7,1
1/10/2025,2021402,NLA_MI-10278,NLA22_MI-10132,8/9/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,15443.12,16,1
1/10/2025,2021792,NLA_NY-10061,NLA22_NY-10024,9/20/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,19024.23,7,1
1/10/2025,2020984,NLA_NH-10039,NLA22_NH-10017,7/25/2022,1,NH,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,21,46940.34,68,1
1/10/2025,2020572,NLA_OR-10303,NLA22_OR-10176,6/23/2022,1,OR,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,12,60272.7,23,1
1/10/2025,2021497,NLA_AR-10038,NLA22_AR-10013,8/16/2022,2,AR,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,94,391954.28,256,1
1/10/2025,2021170,NLA_PA-10023,NES22-10016,8/4/2022,1,PA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,11775.97,14,1
1/10/2025,2021431,NLA_WA-10135,NLA22_WA-10039,8/10/2022,1,WA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,784703.03,291,1
1/10/2025,2021526,NLA_NY-10050,NLA22_NY-10031,8/18/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,4233.52,6,1
1/10/2025,2021100,NLA_IL-10075,NLA22_IL-10024,7/31/2022,1,IL,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,268400.78,115,1
1/10/2025,2020537,NLA_NH-10027,NLA22_NH-10001,6/22/2022,1,NH,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,51243.71,8,1
1/10/2025,2021728,NLA_OK-10135,NLA22_OK-10006,9/13/2022,2,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,49306.75,47,1
1/10/2025,2020626,NLA_PA-10080,NLA22_PA-10012,6/28/2022,1,PA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,51377.14,7,1
1/10/2025,2020525,NLA_SD-10265,NLA22_SD-10029,6/21/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,133738.63,69,1
1/10/2025,2020811,NLA_NE-10193,NLA22_NE-10046,7/13/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,360662.89,277,1
1/10/2025,2021605,NLA_NV-10036,NES22-10187,8/24/2022,1,NV,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,25,774915.15,944,1
1/10/2025,2020903,NLA_NY-10088,NLA22_NY-10052,7/19/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,28267.58,30,1
1/10/2025,2020704,NLA_MO-10073,NLA22_MO-10021,6/30/2022,1,MO,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,31002.43,42,1
1/10/2025,2021675,NLA_WI-10153,NLA22_WI-10041,9/6/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,9,108323.84,93,1
1/10/2025,2021732,NLA_MN-10165,NLA22_MN-10024,9/13/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,14,273445.72,208,1
1/10/2025,2020544,NLA_OK-10216,NLA22_OK-10034,6/20/2022,1,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,97241.02,51,1
1/10/2025,2021819,NLA_SD-10254,NLA22_SD-10090,9/21/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,26199.88,18,1
1/10/2025,2021553,NLA_OH-10089,NLA22_OH-10008,8/23/2022,1,OH,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,32,547111.23,498,1
1/10/2025,2020700,NLA_DE-10035,NLA22_DE-10001,6/30/2022,2,DE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,74856.53,80,1
1/10/2025,2020857,NLA_MI-10240,NLA22_MI-10020,7/18/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,9,33596.09,34,1
1/10/2025,2020517,NLA_MS-10049,NLA22_MS-10004,6/21/2022,1,MS,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,8153.1,9,1
1/10/2025,2021093,NLA_CO-10115,NLA22_CO-10017,7/31/2022,1,CO,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,8358.5,5,1
1/10/2025,2021527,NLA_OH-10097,NLA22_OH-10032,8/18/2022,1,OH,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,113306.08,44,1
1/10/2025,2020487,NLA_IN-10174,NLA22_IN-10037,6/20/2022,1,IN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,33764.44,51,1
1/10/2025,2021783,NLA_NY-10005,NES22-10012,9/19/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,4254.94,7,1
1/10/2025,2021693,NLA_MN-10186,NLA22_MN-10070,9/7/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,3343.59,3,1
1/10/2025,2020710,NLA_OK-10188,NLA22_OK-10077,7/11/2022,1,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,17492.88,28,1
1/10/2025,2020631,NLA_CT-10015,NLA22_CT-10009,6/28/2022,1,CT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,51,952819677.2,785,1
1/10/2025,2021509,NLA_MI-10235,NLA22_MI-10015,8/17/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,25520.86,23,1
1/10/2025,2021502,NLA_MT-10276,NLA22_MT-10024,8/16/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,7155.99,4,1
1/10/2025,2020990,NLA_ID-10013,NES22-10202,7/25/2022,1,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,41,123085.67,125,1
1/10/2025,2021735,NLA_MI-10184,NLA22_MI-10054,9/14/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,22051.4,9,1
1/10/2025,2021520,NLA_WY-10128,NLA22_WY-10043,8/17/2022,1,WY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,17,34704.98,28,1
1/10/2025,2021600,NLA_MN-10166,NLA22_MN-10025,8/24/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,15861.05,13,1
1/10/2025,2021734,NLA_OR-10304,NLA22_OR-10177,9/13/2022,1,OR,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,8,11556.13,11,1
1/10/2025,2021721,NLA_MN-10341,NLA22_MN-10034,9/13/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,9,270486.96,140,1
1/10/2025,2021124,NLA_OR-10293,NLA22_OR-10166,8/2/2022,1,OR,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,7,3025.59,4,1
1/10/2025,2021082,NLA_MT-10191,NLA22_MT-10015,7/28/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,13,50405.56,74,1
1/10/2025,2021711,NLA_PA-10083,NLA22_PA-10040,9/12/2022,1,PA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,89,60521.66,78,1
1/10/2025,2020506,NLA_MI-10267,NLA22_MI-10121,6/21/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,23,6754986.66,71,1
1/10/2025,2021835,NLA_MD-10009,NES22-10019,9/26/2022,1,MD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,89146.54,101,1
1/10/2025,2021006,NLA_IN-10179,NLA22_IN-10042,7/25/2022,1,IN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,670.91,1,1
1/10/2025,2021512,NLA_WI-10248,NLA22_WI-10123,8/8/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,22487.11,25,1
1/10/2025,2021786,NLA_IL-10071,NLA22_IL-10020,9/18/2022,1,IL,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,120783.73,148,1
1/10/2025,2020945,NLA_MI-10264,NLA22_MI-10118,7/21/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,37424.09,23,1
1/10/2025,2021829,NLA_MA-10008,NES22-10004,9/23/2022,1,MA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,58,324432.72,130,1
1/10/2025,2021166,NLA_MT-10348,NLA22_MT-10170,8/4/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,14,58652.9,31,1
1/10/2025,2020940,NLA_SD-10306,NLA22_SD-10120,7/20/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,5969.34,4,1
1/10/2025,2021839,NLA_DE-10063,NLA22_DE-10030,9/26/2022,1,DE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,211839.64,223,1
1/10/2025,2020499,NLA_WA-10155,NLA22_WA-10018,6/21/2022,1,WA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,596735.87,26,1
1/10/2025,2021493,NLA_CA-10222,NLA22_CA-10025,8/16/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,16,21906.53,17,1
1/10/2025,2020509,NLA_NE-10086,NES22-10144,6/21/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,16586.66,18,1
1/10/2025,2021548,NLA_UT-10349,NLA22_UT-10018,8/22/2022,2,UT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,10263.52,7,1
1/10/2025,2020991,NLA_ID-10014,NES22-10210,7/24/2022,1,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,20300.89,15,1
1/10/2025,2020782,NLA_NC-10003,NES22-10026,7/12/2022,1,NC,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,16229.91,16,1
1/10/2025,2021392,NLA_NE-10206,NLA22_NE-10059,8/8/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,22,790015.33,617,1
1/10/2025,2020755,NLA_MI-10155,NLA22_MI-10010,7/11/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,9,23853.75,32,1
1/10/2025,2021101,NLA_MT-10248,NLA22_MT-10095,7/31/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,7,4370.64,8,1
1/10/2025,2021596,NLA_NY-10004,NES22-10009,8/24/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,7978.73,7,1
1/10/2025,2021659,NLA_SD-10353,NLA22_SD-10167,8/31/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,435903.12,575,1
1/10/2025,2021727,NLA_WI-10238,NLA22_WI-10113,9/13/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,15,116948.51,94,1
1/10/2025,2021781,NLA_NY-10042,NLA22_NY-10008,9/18/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,5776.37,2,1
1/10/2025,2021017,NLA_NE-10232,NLA22_NE-10068,7/26/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,20859.13,9,1
1/10/2025,2021087,NLA_MT-10303,NLA22_MT-10125,7/28/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,9933.28,5,1
1/10/2025,2021579,NLA_TX-10325,NLA22_TX-10031,8/24/2022,1,TX,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,11240.04,8,1
1/10/2025,2021516,NLA_CA-10270,NLA22_CA-10111,8/17/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,21,14778.58,16,1
1/10/2025,2021120,NLA_NY-10010,NES22-10008,8/2/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,18221.16,22,1
1/10/2025,2021115,NLA_TN-10049,NLA22_TN-10011,8/2/2022,1,TN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,10,144890.98,99,1
1/10/2025,2020406,NLA_NV-10379,NLA22_NV-10235,6/13/2022,1,NV,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,7,25373.62,24,1
1/10/2025,2021544,NLA_VT-10029,NLA22_VT-10010,8/25/2022,2,VT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,29,36754.94,32,1
1/10/2025,2021810,NLA_NY-10100,NLA22_NY-10064,9/21/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,94,195200.41,132,1
1/10/2025,2021141,NLA_OR-10279,NLA22_OR-10012,8/3/2022,1,OR,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,8,37361.69,28,1
1/10/2025,2020855,NLA_SD-10296,NLA22_SD-10110,7/17/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,40958.8,21,1
1/10/2025,2020693,NLA_KY-10025,NES22-10047,6/30/2022,1,KY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,29868.51,29,1
1/10/2025,2020478,NLA_CA-10009,NES22-10188,6/15/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,4055.51,3,1
1/10/2025,2020690,NLA_MN-10031,NES22-10061,6/30/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,26105.47,16,1
1/10/2025,2020529,NLA_NE-10083,NES22-10142,6/22/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,170309.31,107,1
1/10/2025,2020652,NLA_ID-10202,NLA22_ID-10043,6/28/2022,1,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,4014.2,4,1
1/10/2025,2021764,NLA_MN-10390,NLA22_MN-10103,9/15/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,14,36350.53,30,1
1/10/2025,2020785,,NES22-10022,7/11/2022,1,,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,32607.37,33,1
1/10/2025,2020829,NLA_SD-10232,NLA22_SD-10068,7/13/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,91,2542747.08,1643,1
1/10/2025,2020556,NLA_NE-10024,NES22-10139,6/22/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,22105.13,12,1
1/10/2025,2020699,NLA_NE-10229,NLA22_NE-10029,6/30/2022,1,NE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,53285.44,52,1
1/10/2025,2021474,NLA_MT-10318,NLA22_MT-10140,8/11/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,47416.64,27,1
1/10/2025,2021030,NLA_WY-10172,NLA22_WY-10074,7/26/2022,1,WY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,30438.76,23,1
1/10/2025,2020851,NLA_MA-10044,NLA22_MA-10020,7/17/2022,1,MA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,9919.78,7,1
1/10/2025,2020576,NLA_KY-10064,NLA22_KY-10008,7/6/2022,1,KY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,140508.66,142,1
1/10/2025,2021460,NLA_MI-10237,NLA22_MI-10017,8/11/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,18,148576.28,113,1
1/10/2025,2021797,NLA_NY-10090,NLA22_NY-10054,9/20/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,44,58455.74,45,1
1/10/2025,2021702,NLA_MN-10142,NLA22_MN-10001,9/8/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,21,47678.48,24,1
1/10/2025,2020935,NLA_MI-10051,NES22-10070,7/20/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,20,561953.85,415,1
1/10/2025,2021629,NLA_UT-10350,NLA22_UT-10019,8/30/2022,2,UT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,25463.18,21,1
1/10/2025,2021590,NLA_CA-10017,NES22-10193,8/23/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,3524.83,3,1
1/10/2025,2020480,NLA_WA-10159,NLA22_WA-10022,7/28/2022,1,WA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,3560.9,3,1
1/10/2025,2020805,NLA_NV-10053,NES22-10190,7/12/2022,1,NV,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,63484.63,27,1
1/10/2025,2020696,NLA_WI-10217,NLA22_WI-10021,8/10/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,12572.45,5,1
1/10/2025,2021009,NLA_VT-10031,NLA22_VT-10012,7/26/2022,1,VT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,4,8943.36,11,1
1/10/2025,2021636,NLA_WI-10221,NLA22_WI-10025,8/30/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,128,869626.5,249,1
1/10/2025,2021695,NLA_MN-10393,NLA22_MN-10106,9/8/2022,1,MN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,52,63385.52,109,1
1/10/2025,2020929,NLA_VT-10032,NLA22_VT-10013,7/20/2022,1,VT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,15724.27,7,1
1/10/2025,2020484,NLA_SD-10006,NES22-10157,6/19/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,7463.99,6,1
1/10/2025,2021075,NLA_WI-10220,NLA22_WI-10024,7/19/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,41,2870700.49,3005,1
1/10/2025,2021573,NLA_ID-10181,NLA22_ID-10022,8/23/2022,1,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,12,120279.28,61,1
1/10/2025,2021459,NLA_ND-10260,NLA22_ND-10032,8/11/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,7012.15,3,1
1/10/2025,2021494,NLA_MT-10048,NES22-10151,8/14/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,4123.06,2,1
1/10/2025,2021439,NLA_WI-10228,NLA22_WI-10103,8/10/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,349,8503604.17,7248,1
1/10/2025,2021720,NLA_NY-10072,NLA22_NY-10036,9/13/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,3630.85,2,1
1/10/2025,2021828,NLA_CA-10037,NES22-10196,9/21/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,91828.85,53,1
1/10/2025,2021076,NLA_WI-10251,NLA22_WI-10126,7/20/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,11379.24,6,1
1/10/2025,2021066,NLA_KS-10102,NLA22_KS-10011,7/28/2022,1,KS,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,124050.8,89,1
1/10/2025,2021036,NLA_OK-10244,NLA22_OK-10112,7/27/2022,1,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,30094.31,38,1
1/10/2025,2020622,NLA_SD-10233,NLA22_SD-10069,6/27/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,27,109046.77,75,1
1/10/2025,2021473,NLA_MT-10055,NES22-10159,8/12/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,53,89126.37,83,1
1/10/2025,2021440,NLA_IN-10010,NES22-10067,8/10/2022,1,IN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,11,68419.23,79,1
1/10/2025,2021485,NLA_CT-10015,NLA22_CT-10009,8/16/2022,2,CT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,19,237680.43,119,1
1/10/2025,2021842,NLA_SD-10373,NLA22_SD-10187,9/27/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,13489,6,1
1/10/2025,2020514,NLA_CA-10254,NLA22_CA-10095,6/21/2022,1,CA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,36123.59,14,1
1/10/2025,2021592,NLA_WI-10029,NES22-10072,8/24/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,14980.41,17,1
1/10/2025,2021021,NLA_WI-10235,NLA22_WI-10110,7/26/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,12696.86,14,1
1/10/2025,2021796,NLA_MI-10150,NLA22_MI-10005,9/20/2022,2,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,14,48013.65,61,1
1/10/2025,2021079,NLA_DE-10038,NLA22_DE-10004,7/28/2022,1,DE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,36,272388.66,219,1
1/10/2025,2020701,NLA_IN-10305,NLA22_IN-10159,6/30/2022,1,IN,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,3281.3,5,1
1/10/2025,2021012,NLA_OK-10097,NLA22_OK-10054,7/26/2022,1,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,16696.06,11,1
1/10/2025,2020751,NLA_ND-10028,NES22-10162,7/10/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,110975.03,87,1
1/10/2025,2021767,NLA_GA-10147,NLA22_GA-10097,9/15/2022,1,GA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,33065.05,50,1
1/10/2025,2020688,NLA_MD-10065,NLA22_MD-10038,6/30/2022,1,MD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,69208.43,73,1
1/10/2025,2021643,NLA_AL-10093,NLA22_AL-10044,8/31/2022,1,AL,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,2,4037.38,7,1
1/10/2025,2021420,NLA_ID-10316,NLA22_ID-10149,8/9/2022,1,ID,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,6,16286.73,27,1
1/10/2025,2021142,NLA_WA-10020,NES22-10208,8/3/2022,1,WA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,18243.56,17,1
1/10/2025,2021604,NLA_MI-10149,NLA22_MI-10004,8/25/2022,2,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,8,81292.22,73,1
1/10/2025,2021465,NLA_WI-10255,NLA22_WI-10130,8/11/2022,1,WI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,34,54206.25,58,1
1/10/2025,2020974,NLA_SD-10346,NLA22_SD-10160,7/21/2022,1,SD,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,13077.82,9,1
1/10/2025,2021694,NLA_ND-10178,NLA22_ND-10056,9/7/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,7,213523.75,147,1
1/10/2025,2021010,NLA_OK-10135,NLA22_OK-10006,7/26/2022,1,OK,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,50,206903.37,247,1
1/10/2025,2021171,NLA_PA-10021,NES22-10018,8/4/2022,1,PA,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,10,37064.59,35,1
1/10/2025,2021793,NLA_NY-10002,NES22-10007,9/20/2022,1,NY,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,9603.51,9,1
1/10/2025,2020924,NLA_MI-10245,NLA22_MI-10025,7/20/2022,1,MI,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,12137.51,14,1
1/10/2025,2020596,NLA_DE-10051,NLA22_DE-10018,6/23/2022,1,DE,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,5,76127.48,157,1
1/10/2025,2021399,NLA_MT-10343,NLA22_MT-10165,8/8/2022,1,MT,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,5723.04,3,1
1/10/2025,2020559,NLA_MS-10060,NLA22_MS-10020,6/22/2022,1,MS,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,1,4496.28,6,1
1/10/2025,2021122,NLA_ND-10187,NLA22_ND-10065,8/2/2022,1,ND,PHYX,4552,CRYPTOMONAS EROSA,CRYPTOPHYTES,3,129498849.1,389,1
