PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,TARGET_TAXON,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES_EPITHET,SPECIES_NAME
1/13/2025,4744,CYANOBACTERIA,PSEUDANABAENACEAE,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,,,
1/13/2025,4745,CYANOBACTERIA,CALOTHRIX AERUGINEA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,RIVULARIACEAE,CALOTHRIX,AERUGINEA,CALOTHRIX AERUGINEA
1/13/2025,4746,CYANOBACTERIA,CALOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,RIVULARIACEAE,CALOTHRIX,,
1/13/2025,4747,CYANOBACTERIA,GLOEOTRICHIA ECHINULATA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,GLOEOTRICHIA,ECHINULATA,GLOEOTRICHIA ECHINULATA
1/13/2025,4748,CYANOBACTERIA,GLOEOTRICHIA NATANS,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,GLOEOTRICHIA,NATANS,GLOEOTRICHIA NATANS
1/13/2025,4749,CYANOBACTERIA,GLOEOTRICHIA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,GLOEOTRICHIA,,
1/13/2025,4750,CYANOBACTERIA,RIVULARIA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,RIVULARIACEAE,RIVULARIA,,
1/13/2025,4751,CYANOBACTERIA,CYANODICTYON FILIFORME,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,CYANODICTYON,FILIFORME,CYANODICTYON FILIFORME
1/13/2025,4752,CYANOBACTERIA,CYANOTHECE,CYANOBACTERIA,CYANOPHYCEAE,GOMONTIELLALES,CYANOTHECACEAE,CYANOTHECE,,
1/13/2025,4753,CYANOBACTERIA,GLOEOTHECE SUBTILIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,GLOEOTHECE,SUBTILIS,GLOEOTHECE SUBTILIS
1/13/2025,4754,CYANOBACTERIA,GLOEOTHECE,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,GLOEOTHECE,,
1/13/2025,4755,CYANOBACTERIA,LEMMERMANNIELLA,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,LEMMERMANNIELLA,,
1/13/2025,4756,CYANOBACTERIA,RHABDODERMA LINEARE,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,RHABDODERMA,LINEARE,RHABDODERMA LINEARE
1/13/2025,4757,CYANOBACTERIA,RHABDODERMA,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,RHABDODERMA,,
1/13/2025,4758,CYANOBACTERIA,RHABDOGLOEA LINEARIS,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,RHABDOGLOEA,LINEARIS,RHABDOGLOEA LINEARIS
1/13/2025,4759,CYANOBACTERIA,RHABDOGLOEA SMITHII,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,RHABDOGLOEA,SMITHII,RHABDOGLOEA SMITHII
1/13/2025,4760,CYANOBACTERIA,RHABDOGLOEA,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,RHABDOGLOEA,,
1/13/2025,4761,CYANOBACTERIA,SYNECHOCOCCUS NIDULANS,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,SYNECHOCOCCUS,NIDULANS,SYNECHOCOCCUS NIDULANS
1/13/2025,4762,CYANOBACTERIA,SYNECHOCOCCUS,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,SYNECHOCOCCUS,,
1/13/2025,4763,CYANOBACTERIA,CYANOGRANIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,CYANOGRANIS,,
1/13/2025,4764,CYANOBACTERIA,CHROOCOCCALES,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,,,,
1/13/2025,4765,CYANOBACTERIA,NOSTOCALES,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,,,,
1/13/2025,4766,CYANOBACTERIA,CYANOPHYCEAE,CYANOBACTERIA,CYANOPHYCEAE,,,,,
1/13/2025,4767,DINOFLAGELLATES,ENSICULIFERA,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,ENSICULIFERACEAE,ENSICULIFERA,,
1/13/2025,4768,DINOFLAGELLATES,CERATIUM CAROLINIANUM,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,CERATIACEAE,CERATIUM,CAROLINIANUM,CERATIUM CAROLINIANUM
1/13/2025,4769,DINOFLAGELLATES,CERATIUM CORNUTUM,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,CERATIACEAE,CERATIUM,CORNUTUM,CERATIUM CORNUTUM
1/13/2025,4770,DINOFLAGELLATES,CERATIUM FURCOIDES,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,CERATIACEAE,CERATIUM,FURCOIDES,CERATIUM FURCOIDES
1/13/2025,4771,DINOFLAGELLATES,CERATIUM HIRUNDINELLA,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,CERATIACEAE,CERATIUM,HIRUNDINELLA,CERATIUM HIRUNDINELLA
1/13/2025,4772,DINOFLAGELLATES,CERATIUM,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,CERATIACEAE,CERATIUM,,
1/13/2025,4773,DINOFLAGELLATES,GLENODINIUM QUADRIDENS,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIALES FAMILIA INCERTAE SEDIS,GLENODINIUM,QUADRIDENS,GLENODINIUM QUADRIDENS
1/13/2025,4774,DINOFLAGELLATES,GLENODINIUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIALES FAMILIA INCERTAE SEDIS,GLENODINIUM,,
1/13/2025,4775,DINOFLAGELLATES,HETEROCAPSA,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,HETEROCAPSACEAE,HETEROCAPSA,,
1/13/2025,4776,DINOFLAGELLATES,GYMNODINIUM DISCOIDALE,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,GYMNODINIACEAE,GYMNODINIUM,DISCOIDALE,GYMNODINIUM DISCOIDALE
1/13/2025,4777,DINOFLAGELLATES,GYMNODINIUM PALUSTRE,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,GYMNODINIACEAE,GYMNODINIUM,PALUSTRE,GYMNODINIUM PALUSTRE
1/13/2025,4778,DINOFLAGELLATES,GYMNODINIUM UBERRIMUM,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,GYMNODINIACEAE,GYMNODINIUM,UBERRIMUM,GYMNODINIUM UBERRIMUM
1/13/2025,4779,DINOFLAGELLATES,GYMNODINIUM,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,GYMNODINIACEAE,GYMNODINIUM,,
1/13/2025,4780,DINOFLAGELLATES,KARLODINIUM,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,KARENIACEAE,KARLODINIUM,,
1/13/2025,4781,DINOFLAGELLATES,KATODINIUM,DINOFLAGELLATA,DINOPHYCEAE,GONYAULACALES,TOVELLIACEAE,KATODINIUM,,
1/13/2025,4782,DINOFLAGELLATES,OXYRRHIS,DINOFLAGELLATA,OXYRRHINOPHYCEAE,OXYRRHINALES,OXYRRHINACEAE,OXYRRHIS,,
1/13/2025,4783,DINOFLAGELLATES,PERIDINIUM ACICULIFERUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,ACICULIFERUM,PERIDINIUM ACICULIFERUM
1/13/2025,4784,DINOFLAGELLATES,PERIDINIUM BIPES,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,BIPES,PERIDINIUM BIPES
1/13/2025,4785,DINOFLAGELLATES,PERIDINIUM INCONSPICUUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,INCONSPICUUM,PERIDINIUM INCONSPICUUM
1/13/2025,4786,DINOFLAGELLATES,PERIDINIUM LIMBATUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,LIMBATUM,PERIDINIUM LIMBATUM
1/13/2025,4787,DINOFLAGELLATES,PERIDINIUM UMBONATUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,UMBONATUM,PERIDINIUM UMBONATUM
1/13/2025,4788,DINOFLAGELLATES,PERIDINIUM WILLEI,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,WILLEI,PERIDINIUM WILLEI
1/13/2025,4789,DINOFLAGELLATES,PERIDINIUM WISCONSINENSE,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,WISCONSINENSE,PERIDINIUM WISCONSINENSE
1/13/2025,4790,DINOFLAGELLATES,PERIDINIUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PERIDINIACEAE,PERIDINIUM,,
1/13/2025,4791,DINOFLAGELLATES,SCRIPPSIELLA TROCHOIDEA,DINOFLAGELLATA,DINOPHYCEAE,THORACOSPHAERALES,THORACOSPHAERACEAE,SCRIPPSIELLA,TROCHOIDEA,SCRIPPSIELLA TROCHOIDEA
1/13/2025,4792,DINOFLAGELLATES,CYSTODINIUM,DINOFLAGELLATA,DINOPHYCEAE,PHYTODINIALES,PHYTODINIACEAE,CYSTODINIUM,,
1/13/2025,4793,DINOFLAGELLATES,PROTOPERIDINIUM,DINOFLAGELLATA,DINOPHYCEAE,PERIDINIALES,PROTOPERIDINIACEAE,PROTOPERIDINIUM,,
1/13/2025,4794,DINOFLAGELLATES,DINOPHYCEAE,DINOFLAGELLATA,DINOPHYCEAE,,,,,
1/13/2025,4795,EUGLENOIDS,EUGLENA ACUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,EUGLENA,ACUS,EUGLENA ACUS
1/13/2025,4796,EUGLENOIDS,EUGLENA CONVOLUTA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,EUGLENA,CONVOLUTA,EUGLENA CONVOLUTA
1/13/2025,4797,EUGLENOIDS,EUGLENA PROXIMA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,EUGLENA,PROXIMA,EUGLENA PROXIMA
1/13/2025,4798,EUGLENOIDS,EUGLENA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,EUGLENA,,
1/13/2025,4799,EUGLENOIDS,LEPOCINCLIS ACUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,LEPOCINCLIS,ACUS,LEPOCINCLIS ACUS
1/13/2025,4800,EUGLENOIDS,LEPOCINCLIS OVUM,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,LEPOCINCLIS,OVUM,LEPOCINCLIS OVUM
1/13/2025,4801,EUGLENOIDS,LEPOCINCLIS SPIROGYROIDES,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,LEPOCINCLIS,SPIROGYROIDES,LEPOCINCLIS SPIROGYROIDES
1/13/2025,4802,EUGLENOIDS,LEPOCINCLIS STEINII,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,LEPOCINCLIS,STEINII,LEPOCINCLIS STEINII
1/13/2025,4803,EUGLENOIDS,LEPOCINCLIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,LEPOCINCLIS,,
1/13/2025,4804,EUGLENOIDS,MONOMORPHINA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,MONOMORPHINA,,
1/13/2025,4805,EUGLENOIDS,PHACUS CAUDATUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,CAUDATUS,PHACUS CAUDATUS
1/13/2025,4806,EUGLENOIDS,PHACUS CHLOROPLASTES,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,CHLOROPLASTES,PHACUS CHLOROPLASTES
1/13/2025,4807,EUGLENOIDS,PHACUS CURVICAUDA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,CURVICAUDA,PHACUS CURVICAUDA
1/13/2025,4808,EUGLENOIDS,PHACUS HORRIDUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,HORRIDUS,PHACUS HORRIDUS
1/13/2025,4809,EUGLENOIDS,PHACUS LONGICAUDA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,LONGICAUDA,PHACUS LONGICAUDA
1/13/2025,4810,EUGLENOIDS,PHACUS NORDSTEDTII,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,NORDSTEDTII,PHACUS NORDSTEDTII
1/13/2025,4811,EUGLENOIDS,PHACUS ORBICULARIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,ORBICULARIS,PHACUS ORBICULARIS
1/13/2025,4812,EUGLENOIDS,PHACUS PSEUDOSWIRENKOI,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,PSEUDOSWIRENKOI,PHACUS PSEUDOSWIRENKOI
1/13/2025,4813,EUGLENOIDS,PHACUS SUECICUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,SUECICUS,PHACUS SUECICUS
1/13/2025,4814,EUGLENOIDS,PHACUS SWIRENKOI,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,SWIRENKOI,PHACUS SWIRENKOI
1/13/2025,4815,EUGLENOIDS,PHACUS TORTUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,TORTUS,PHACUS TORTUS
1/13/2025,4816,EUGLENOIDS,PHACUS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,PHACACEAE,PHACUS,,
1/13/2025,4817,EUGLENOIDS,STROMBOMONAS ACUMINATA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,STROMBOMONAS,ACUMINATA,STROMBOMONAS ACUMINATA
1/13/2025,4818,EUGLENOIDS,STROMBOMONAS CONSPERSA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,STROMBOMONAS,CONSPERSA,STROMBOMONAS CONSPERSA
1/13/2025,4819,EUGLENOIDS,STROMBOMONAS OVALIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,STROMBOMONAS,OVALIS,STROMBOMONAS OVALIS
1/13/2025,4820,EUGLENOIDS,STROMBOMONAS ROTUNDA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,STROMBOMONAS,ROTUNDA,STROMBOMONAS ROTUNDA
1/13/2025,4821,EUGLENOIDS,STROMBOMONAS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,STROMBOMONAS,,
1/13/2025,4822,EUGLENOIDS,TRACHELOMONAS ABRUPTA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,ABRUPTA,TRACHELOMONAS ABRUPTA
1/13/2025,4823,EUGLENOIDS,TRACHELOMONAS ACANTHOSTOMA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,ACANTHOSTOMA,TRACHELOMONAS ACANTHOSTOMA
1/13/2025,4824,EUGLENOIDS,TRACHELOMONAS ARMATA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,ARMATA,TRACHELOMONAS ARMATA
1/13/2025,4825,EUGLENOIDS,TRACHELOMONAS CAUDATA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,CAUDATA,TRACHELOMONAS CAUDATA
1/13/2025,4826,EUGLENOIDS,TRACHELOMONAS CYLINDRICA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,CYLINDRICA,TRACHELOMONAS CYLINDRICA
1/13/2025,4827,EUGLENOIDS,TRACHELOMONAS DUBIA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,DUBIA,TRACHELOMONAS DUBIA
1/13/2025,4828,EUGLENOIDS,TRACHELOMONAS ELLIPSOIDALIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,ELLIPSOIDALIS,TRACHELOMONAS ELLIPSOIDALIS
1/13/2025,4829,EUGLENOIDS,TRACHELOMONAS HEXANGULATA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,HEXANGULATA,TRACHELOMONAS HEXANGULATA
1/13/2025,4830,EUGLENOIDS,TRACHELOMONAS HISPIDA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,HISPIDA,TRACHELOMONAS HISPIDA
1/13/2025,4831,EUGLENOIDS,TRACHELOMONAS LACUSTRIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,LACUSTRIS,TRACHELOMONAS LACUSTRIS
1/13/2025,4832,EUGLENOIDS,TRACHELOMONAS OBLONGA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,OBLONGA,TRACHELOMONAS OBLONGA
1/13/2025,4833,EUGLENOIDS,TRACHELOMONAS ROTUNDA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,ROTUNDA,TRACHELOMONAS ROTUNDA
1/13/2025,4834,EUGLENOIDS,TRACHELOMONAS RUGULOSA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,RUGULOSA,TRACHELOMONAS RUGULOSA
1/13/2025,4835,EUGLENOIDS,TRACHELOMONAS SCABRA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,SCABRA,TRACHELOMONAS SCABRA
1/13/2025,4836,EUGLENOIDS,TRACHELOMONAS SIMILIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,SIMILIS,TRACHELOMONAS SIMILIS
1/13/2025,4837,EUGLENOIDS,TRACHELOMONAS SPECTABILIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,SPECTABILIS,TRACHELOMONAS SPECTABILIS
1/13/2025,4838,EUGLENOIDS,TRACHELOMONAS SUBVERRUCOSA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,SUBVERRUCOSA,TRACHELOMONAS SUBVERRUCOSA
1/13/2025,4839,EUGLENOIDS,TRACHELOMONAS SUPERBA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,SUPERBA,TRACHELOMONAS SUPERBA
1/13/2025,4840,EUGLENOIDS,TRACHELOMONAS VARIABILIS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,VARIABILIS,TRACHELOMONAS VARIABILIS
1/13/2025,4841,EUGLENOIDS,TRACHELOMONAS VOLVOCINA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,VOLVOCINA,TRACHELOMONAS VOLVOCINA
1/13/2025,4842,EUGLENOIDS,TRACHELOMONAS,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES,EUGLENACEAE,TRACHELOMONAS,,
1/13/2025,4843,EUGLENOIDS,EUTREPTIA,EUGLENOPHYTA,EUGLENOPHYCEAE,EUTREPTIALES,EUTREPTIACEAE,EUTREPTIA,,
1/13/2025,4844,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENOPHYTA,EUGLENOPHYCEAE,,,,,
1/13/2025,4845,EUSTIGMATOPHYTES,PSEUDOSTAURASTRUM HASTATUM,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,PSEUDOSTAURASTRUM,HASTATUM,PSEUDOSTAURASTRUM HASTATUM
1/13/2025,4846,EUSTIGMATOPHYTES,PSEUDOSTAURASTRUM LIMNETICUM,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,PSEUDOSTAURASTRUM,LIMNETICUM,PSEUDOSTAURASTRUM LIMNETICUM
1/13/2025,4847,EUSTIGMATOPHYTES,PSEUDOSTAURASTRUM LOBULATUM,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,PSEUDOSTAURASTRUM,LOBULATUM,PSEUDOSTAURASTRUM LOBULATUM
1/13/2025,4848,EUSTIGMATOPHYTES,PSEUDOSTAURASTRUM,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,PSEUDOSTAURASTRUM,,
1/13/2025,4849,DIATOM,ASTERIONELLA FORMOSA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,RHABDONEMATALES,TABELLARIACEAE,ASTERIONELLA,FORMOSA,ASTERIONELLA FORMOSA
1/13/2025,4850,DIATOM,ASTERIONELLA RALFSII,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,RHABDONEMATALES,TABELLARIACEAE,ASTERIONELLA,RALFSII,ASTERIONELLA RALFSII
1/13/2025,4851,DIATOM,ASTERIONELLA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,RHABDONEMATALES,TABELLARIACEAE,ASTERIONELLA,,
1/13/2025,4852,GREEN ALGAE,FRANCEIA DROESCHERI,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,FRANCEIA,DROESCHERI,FRANCEIA DROESCHERI
1/13/2025,4853,GREEN ALGAE,FRANCEIA OVALIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,FRANCEIA,OVALIS,FRANCEIA OVALIS
1/13/2025,4854,GREEN ALGAE,FRANCEIA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,FRANCEIA,,
1/13/2025,4855,YELLOW-GREEN ALGAE,CENTRITRACTUS BELANOPHORUS,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,CENTRITRACTUS,BELANOPHORUS,CENTRITRACTUS BELANOPHORUS
1/13/2025,4856,YELLOW-GREEN ALGAE,CENTRITRACTUS,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,CENTRITRACTUS,,
1/13/2025,4857,YELLOW-GREEN ALGAE,PSEUDOTETRAEDRON NEGLECTUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,PSEUDOTETRAEDRON,NEGLECTUM,PSEUDOTETRAEDRON NEGLECTUM
1/13/2025,4858,YELLOW-GREEN ALGAE,PSEUDOTETRAEDRON,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,PSEUDOTETRAEDRON,,
1/13/2025,4859,EUSTIGMATOPHYTES,CHARACIOPSIS LONGIPES,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,EUSTIGMATALES,CHLOROBOTRYACEAE,CHARACIOPSIS,LONGIPES,CHARACIOPSIS LONGIPES
1/13/2025,4860,YELLOW-GREEN ALGAE,HARPOCHYTRIUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,XANTHOPHYCEAE ORDO INCERTAE SEDIS,XANTHOPHYCEAE FAMILIA INCERTAE SEDIS,HARPOCHYTRIUM,,
1/13/2025,4861,EUSTIGMATOPHYTES,GLOEOBOTRYS LIMNETICUS,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,EUSTIGMATALES,GLOEOBOTRYDACEAE,GLOEOBOTRYS,LIMNETICUS,GLOEOBOTRYS LIMNETICUS
1/13/2025,4862,EUSTIGMATOPHYTES,GLOEOBOTRYS,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,EUSTIGMATALES,GLOEOBOTRYDACEAE,GLOEOBOTRYS,,
1/13/2025,4863,YELLOW-GREEN ALGAE,ISTHMOCHLORON LOBULATUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,PLEUROCHLORIDACEAE,ISTHMOCHLORON,LOBULATUM,ISTHMOCHLORON LOBULATUM
1/13/2025,4864,EUSTIGMATOPHYTES,GONIOCHLORIS MUTICA,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,GONIOCHLORIS,MUTICA,GONIOCHLORIS MUTICA
1/13/2025,4865,EUSTIGMATOPHYTES,GONIOCHLORIS SCULPTA,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,GONIOCHLORIS,SCULPTA,GONIOCHLORIS SCULPTA
1/13/2025,4866,EUSTIGMATOPHYTES,GONIOCHLORIS,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,GONIOCHLORIS,,
1/13/2025,4867,EUSTIGMATOPHYTES,TETRAEDRIELLA JOVETTI,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,TETRAEDRIELLA,JOVETTI,TETRAEDRIELLA JOVETTI
1/13/2025,4868,EUSTIGMATOPHYTES,TETRAEDRIELLA REGULARIS,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,GONIOCHLORIDALES,GONIOCHLORIDACEAE,TETRAEDRIELLA,REGULARIS,TETRAEDRIELLA REGULARIS
1/13/2025,4869,YELLOW-GREEN ALGAE,OPHIOCYTIUM BICUSPIDATUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,OPHIOCYTIUM,BICUSPIDATUM,OPHIOCYTIUM BICUSPIDATUM
1/13/2025,4870,YELLOW-GREEN ALGAE,OPHIOCYTIUM CAPITATUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,OPHIOCYTIUM,CAPITATUM,OPHIOCYTIUM CAPITATUM
